product_id,asin,title,category,subcategory,brand,price,launch_date
fe7b7c50-1845-4845-8be6-dc9ef138387f,B895345985,SmartTech Tablets Prevent,Electronics,Tablets,SmartTech,1399.54,2025-05-31
5a385f06-7ef1-4b84-985d-aff4ebe76039,B168335098,SportElite Exercise Equipment Hand,Sports,Exercise Equipment,SportElite,187.94,2024-07-28
04173892-94df-4c72-b78a-39c700466b3e,B277795347,KitchenMaster Furniture Save,Home & Kitchen,Furniture,KitchenMaster,57.23,2024-07-09
bbb2e9c8-0fa2-4dfe-a6ca-5ba8d8981c2a,B692502979,TechWave Tablets Against,Electronics,Tablets,TechWave,130.91,2023-05-09
ccc34323-2757-4898-8b23-39717bcf4f74,B945824703,KitchenMaster Furniture Field,Home & Kitchen,Furniture,KitchenMaster,460.77,2023-06-26
0abd07e6-92e8-44da-96a3-50b28c1dbb44,B850599733,ModernLiving Home Decor Manager,Home & Kitchen,Home Decor,ModernLiving,534.94,2024-02-17
5c19f824-525c-4954-af6e-0cc3fbc40036,B318394426,PowerFit Sports Apparel Left,Sports,Sports Apparel,PowerFit,283.72,2023-08-27
d59a018c-d5ce-4da6-b36d-03626cc90436,B890213860,BookWorks Educational Movement,Books,Educational,BookWorks,44.86,2023-08-08
b0e289ac-0620-4533-8f11-0b8234dc11e3,B534938557,PowerFit Outdoor Gear People,Sports,Outdoor Gear,PowerFit,129.67,2025-07-31
bfb90b11-f950-47a7-8eaa-61b634ca6273,B971779315,StyleMax Women Clothing Group,Clothing,Women Clothing,StyleMax,50.62,2025-03-24
143397ae-4f6c-4a64-aae4-d5519ac63f1f,B879546238,CozySpace Furniture Tonight,Home & Kitchen,Furniture,CozySpace,391.74,2025-06-17
1362c553-5abd-46b3-8f63-393774525d05,B698965667,BookWorks Non-Fiction Management,Books,Non-Fiction,BookWorks,40.96,2023-03-23
7d58fb59-c955-45c2-a2e8-6ba5e396dab1,B593577318,PageTurner Children Books Use,Books,Children Books,PageTurner,12.56,2023-11-30
4aa7fe8f-e48b-447d-9302-4deefdadf91a,B567622490,PageTurner Children Books Several,Books,Children Books,PageTurner,43.24,2024-04-29
c4280d23-cc4b-4e1b-8496-a45197daccae,B901661540,SmartTech Laptops Keep,Electronics,Laptops,SmartTech,606.38,2025-07-12
80329649-6e5a-485d-a66a-81b5feca7fad,B971135032,FashionPro Kids Clothing Read,Clothing,Kids Clothing,FashionPro,238.28,2024-03-13
be6eca79-e085-40ad-a8f5-65cebf71d152,B243494332,DigitalMax Laptops Style,Electronics,Laptops,DigitalMax,1028.07,2024-09-03
cdeb8ea1-dd26-412f-880a-0eb109cea93d,B731771542,UrbanStyle Kids Clothing Successful,Clothing,Kids Clothing,UrbanStyle,142.89,2023-05-10
9fe4874d-4fe8-493f-a66d-54ae92f5ea9e,B554597289,ElectroCore Laptops Pretty,Electronics,Laptops,ElectroCore,841.75,2023-07-19
758c1179-068e-4fbe-b915-69875c428f65,B762710205,StoryCraft Children Books Fear,Books,Children Books,StoryCraft,35.39,2025-08-08
7b056c5d-fc71-4dbd-afa6-58602be01d24,B759565446,ElectroCore Tablets So,Electronics,Tablets,ElectroCore,131.45,2023-01-12
620f341d-4902-4a85-b9f1-cf6d50d4331e,B974296933,TrendWear Kids Clothing Region,Clothing,Kids Clothing,TrendWear,109.85,2024-09-20
939f01a7-5ce2-4113-8411-d6f70f0fada7,B762263984,HomePro Bedding Carry,Home & Kitchen,Bedding,HomePro,108.55,2023-05-28
3d1cfb61-753e-4c31-88ba-e81e7116969e,B591689158,StyleMax Kids Clothing Decision,Clothing,Kids Clothing,StyleMax,86.45,2023-05-01
b1b76e54-2e6f-43de-b58f-f48b17fe8af4,B429821163,PageTurner Educational Police,Books,Educational,PageTurner,13.18,2024-10-04
70ca2ab8-ebaf-4317-8a9f-52b6ae7ba4bc,B690112906,BookWorks Fiction Blood,Books,Fiction,BookWorks,22.2,2024-06-08
ff74486c-4d88-4e5f-a7ba-103a5c4ec2de,B334274669,PageTurner Non-Fiction Yes,Books,Non-Fiction,PageTurner,10.46,2024-10-06
eebd1cfc-da55-4c25-95c6-3d9c06361f28,B757495663,SportElite Sports Apparel Floor,Sports,Sports Apparel,SportElite,260.81,2023-08-31
9b83d214-4d3e-4203-82ac-deff9e2b975e,B786506269,KitchenMaster Storage Determine,Home & Kitchen,Storage,KitchenMaster,119.43,2025-01-13
cd74c64c-9635-4637-bd9e-3e41e2c8244b,B971763264,StoryCraft Children Books Anyone,Books,Children Books,StoryCraft,11.43,2022-09-29
3d28052e-29cf-4291-b928-88a31e38f25d,B332284598,SportsPro Exercise Equipment Her,Sports,Exercise Equipment,SportsPro,372.37,2023-10-11
53826f0a-9a91-4909-8237-4a294f9530fb,B292093081,SportsPro Sports Apparel Heavy,Sports,Sports Apparel,SportsPro,302.32,2025-07-18
6b0e5b0e-2a79-4a82-b2c2-c769e9e67125,B882336194,HomePro Bedding Cold,Home & Kitchen,Bedding,HomePro,436.54,2023-05-30
c119813f-5f2f-4daf-861e-1cfad0d1daf7,B833737187,TrendWear Kids Clothing Their,Clothing,Kids Clothing,TrendWear,75.12,2024-10-22
f626ef72-2cad-48ff-b56b-0f7464d8f13e,B251055978,SportElite Team Sports Almost,Sports,Team Sports,SportElite,88.62,2022-12-08
f8c7cdb4-367d-4bf4-a962-0102fd7c3d69,B100852145,PowerFit Outdoor Gear Green,Sports,Outdoor Gear,PowerFit,134.26,2024-06-30
6fa6d900-5ff9-4fb0-8b0f-4af916305d52,B371324826,StyleMax Women Clothing Build,Clothing,Women Clothing,StyleMax,232.41,2025-04-17
257052aa-e464-4a55-bdc4-9f0a4d12b37f,B501355420,HomePro Home Decor Dream,Home & Kitchen,Home Decor,HomePro,415.74,2023-03-07
1321d34d-eb8a-47ec-bd1c-d56a6f3c6351,B259790935,KitchenMaster Storage Or,Home & Kitchen,Storage,KitchenMaster,222.27,2023-08-15
8feb5025-f25e-4a47-9462-ddabedb96f3a,B591761337,TechWave Headphones Message,Electronics,Headphones,TechWave,800.83,2023-10-06
1653c074-6399-4643-9ab4-086b9e2ee922,B329411667,StoryCraft Comics Grow,Books,Comics,StoryCraft,10.35,2024-03-05
aa40f885-1bf5-43ab-b507-01abe63db731,B726166382,TechPro Headphones Specific,Electronics,Headphones,TechPro,500.29,2022-11-12
ba38b469-a246-4483-8c79-e494a258cd88,B798610241,ComfortFit Shoes Speech,Clothing,Shoes,ComfortFit,117.33,2025-01-13
feb79c7c-4c44-4f2a-ad64-c9a4830d8093,B155584954,DigitalMax Cameras Example,Electronics,Cameras,DigitalMax,1055.09,2023-04-23
48c5c26d-7560-4b91-b3e0-a1ceca58bc06,B164182427,HomePro Storage Tonight,Home & Kitchen,Storage,HomePro,70.74,2025-08-08
41c18fab-c839-4a77-aa5b-af9bdcd0d443,B192099240,FitMax Team Sports Tv,Sports,Team Sports,FitMax,138.57,2024-11-09
9ec3198a-4a57-4089-a2bc-1b7e67b85654,B198890772,ActiveGear Exercise Equipment Pm,Sports,Exercise Equipment,ActiveGear,376.56,2025-07-07
38b56a81-b30a-4015-93da-dd9afab49710,B616879006,ModernLiving Kitchen Appliances Body,Home & Kitchen,Kitchen Appliances,ModernLiving,326.5,2022-11-18
5f44eb05-c6bc-441b-a9d0-0cfbc43942ad,B621715301,StyleMax Men Clothing With,Clothing,Men Clothing,StyleMax,202.63,2024-07-12
ae12cd0a-ec77-48b0-a5ae-db4c5af8ff83,B204494207,ElectroCore Cameras Successful,Electronics,Cameras,ElectroCore,91.87,2024-08-11
31d0bf08-5c20-4983-9dfd-c0813b15b3cc,B554455523,StoryCraft Comics Thought,Books,Comics,StoryCraft,19.14,2023-02-20
da9f5013-ff11-4e00-91d3-01efde8ba04b,B536525602,HomePro Home Decor Born,Home & Kitchen,Home Decor,HomePro,389.68,2025-04-06
98898a79-a9c6-4429-b518-a28f012c49b4,B982581569,ElectroCore Laptops Poor,Electronics,Laptops,ElectroCore,877.82,2023-02-06
5ad751ac-060f-405a-91f1-426f499d426a,B499740903,StyleMax Women Clothing Than,Clothing,Women Clothing,StyleMax,236.39,2025-01-21
8e5e6590-abe1-45d2-b021-217e1aa34084,B534054101,StyleMax Women Clothing Analysis,Clothing,Women Clothing,StyleMax,22.81,2024-10-28
5067194a-7f57-4e45-817c-9b387de4fd2f,B298663157,StyleMax Women Clothing Book,Clothing,Women Clothing,StyleMax,240.35,2023-05-18
eeb952a5-a441-40c5-a7e9-9eef85d84932,B846652786,StoryCraft Educational Professor,Books,Educational,StoryCraft,8.7,2023-03-03
a8ea71cc-5081-4530-86dd-afe2d6384896,B409566885,KitchenMaster Kitchen Appliances Truth,Home & Kitchen,Kitchen Appliances,KitchenMaster,447.65,2023-07-17
d93cbbbf-8058-409f-b18f-5375979efeb4,B129322278,DigitalMax Headphones Whether,Electronics,Headphones,DigitalMax,620.48,2024-03-15
c2c82282-6879-4a1c-94fc-92a866be36ff,B438268506,BookWorks Fiction Close,Books,Fiction,BookWorks,10.79,2023-11-28
aba0cabc-374b-446b-83d3-0c2f383d7fe7,B252114321,CozySpace Storage Section,Home & Kitchen,Storage,CozySpace,23.23,2024-07-17
05b79008-8dd7-4616-8dcf-9af7d0ae9b7f,B320983217,ReadMore Children Books Sound,Books,Children Books,ReadMore,39.41,2024-10-25
e909acaf-5ff1-4625-8556-7cc5c714fdb8,B245688986,FitMax Outdoor Gear Moment,Sports,Outdoor Gear,FitMax,344.09,2023-02-02
49968315-f456-49a4-9426-c6cf092ac4f0,B443077817,HomePro Furniture Class,Home & Kitchen,Furniture,HomePro,148.48,2025-06-02
dd89c91e-0abd-418f-b4e2-60522f620a48,B813865691,FitMax Outdoor Gear Himself,Sports,Outdoor Gear,FitMax,86.92,2024-02-02
3d6cb2cd-f82a-4164-80a9-39d1e0271160,B803317049,KitchenMaster Home Decor Tell,Home & Kitchen,Home Decor,KitchenMaster,28.19,2023-04-03
e96a3a61-45a4-4723-8e24-9437d11533ef,B222268903,SportsPro Exercise Equipment Can,Sports,Exercise Equipment,SportsPro,308.1,2023-07-11
9135ece7-f4fc-40a5-917e-da384df108b7,B324493551,ComfortHome Storage Leg,Home & Kitchen,Storage,ComfortHome,143.49,2024-06-07
33edfc0b-2012-4717-ac64-8ecbfcf81550,B789065600,DigitalMax Laptops Specific,Electronics,Laptops,DigitalMax,282.11,2022-09-11
138cc11f-85db-4b88-ba1e-0525f6a9f27f,B225352608,ComfortFit Accessories Else,Clothing,Accessories,ComfortFit,202.2,2024-09-05
22c8b0e9-c2c7-4d29-8530-42f48c05d855,B372905421,UrbanStyle Women Clothing Growth,Clothing,Women Clothing,UrbanStyle,93.85,2023-11-20
62dda321-e68c-4ed0-8568-e144b918280b,B235549617,StoryCraft Educational Mouth,Books,Educational,StoryCraft,16.01,2023-05-25
71b2d4e5-2193-403f-aa11-679a92111fd4,B420405665,ComfortFit Accessories Bed,Clothing,Accessories,ComfortFit,196.54,2023-10-19
0f344ac7-dade-4389-b57f-f1577d49f296,B559772803,ModernLiving Storage Hotel,Home & Kitchen,Storage,ModernLiving,478.31,2024-06-06
16a706ff-c17d-4493-9e0d-a1101f9f81e0,B649754558,UrbanStyle Kids Clothing Herself,Clothing,Kids Clothing,UrbanStyle,116.06,2025-05-05
318fe15c-96e7-48a8-9934-626acb672fbd,B900391975,FashionPro Kids Clothing Red,Clothing,Kids Clothing,FashionPro,27.81,2023-09-17
199117ce-5abd-4519-b069-f7a9eab69e69,B569510152,FitMax Sports Apparel Civil,Sports,Sports Apparel,FitMax,305.13,2024-12-01
b8394d96-06ea-47ce-a8d5-fcfe7c2fdd8d,B810678587,StoryCraft Non-Fiction Know,Books,Non-Fiction,StoryCraft,29.2,2023-08-21
2e0ef740-bd19-42d4-a5c0-10c1791993cd,B606696308,CozySpace Kitchen Appliances Certainly,Home & Kitchen,Kitchen Appliances,CozySpace,500.26,2024-06-28
54b3618d-4ad1-4c5c-ae48-0cc3d211da01,B459282971,HomePro Home Decor Job,Home & Kitchen,Home Decor,HomePro,416.75,2024-05-28
665fbd7e-0638-4ff5-84b8-f3536eda2bca,B974105436,StoryCraft Children Books Water,Books,Children Books,StoryCraft,20.3,2024-08-13
8f9c29c2-5bc7-4852-8c91-ba9aee072886,B920371612,ElectroCore Headphones Together,Electronics,Headphones,ElectroCore,1348.41,2024-11-10
c59898c4-278a-4174-b1f2-d691c1aa5bfe,B786744780,FashionPro Kids Clothing Study,Clothing,Kids Clothing,FashionPro,135.06,2025-07-26
34925c3d-26fa-40ef-905c-e1a72d21b162,B422279646,SportElite Team Sports High,Sports,Team Sports,SportElite,59.99,2022-10-17
52c39ce6-a51e-44e1-aedb-9f9f6ac434ff,B367591057,ReadMore Educational Level,Books,Educational,ReadMore,22.96,2023-04-15
b1260862-dfa8-48bd-808a-053a557665db,B409821320,FitMax Sports Apparel Speech,Sports,Sports Apparel,FitMax,353.7,2022-09-16
6d4cffd2-df1a-4767-98aa-a6d15da037af,B872749635,ModernLiving Home Decor Series,Home & Kitchen,Home Decor,ModernLiving,198.86,2024-11-12
e5946348-5732-4145-8cd0-ee2fed9d5e42,B702576411,FashionPro Kids Clothing Yet,Clothing,Kids Clothing,FashionPro,151.43,2022-12-18
fb82c4d6-731f-4c72-966a-41e013ed92f8,B692108780,BookHouse Non-Fiction Become,Books,Non-Fiction,BookHouse,40.86,2024-02-08
1b1f376b-bf45-4b8e-855b-091ecb91404a,B317484230,TrendWear Women Clothing Forward,Clothing,Women Clothing,TrendWear,221.2,2024-05-16
3d7ab27c-d87a-4e42-bbb9-fb35c16669d5,B261849986,BookHouse Children Books Sport,Books,Children Books,BookHouse,19.02,2023-05-14
16d6a04f-0285-4a83-9d07-b57d2a4402b1,B268206196,HomePro Home Decor Leader,Home & Kitchen,Home Decor,HomePro,388.88,2022-12-05
075c914b-6e70-40ea-acde-a92233d57150,B341168373,BookHouse Non-Fiction Increase,Books,Non-Fiction,BookHouse,19.99,2022-10-28
6f4b5d42-b6fd-40ed-b749-09d53d7d18c6,B688978276,ComfortFit Kids Clothing Recent,Clothing,Kids Clothing,ComfortFit,92.2,2025-05-24
a8f8aa80-eaf7-4955-9127-603739e82f69,B128061387,BookHouse Non-Fiction City,Books,Non-Fiction,BookHouse,23.28,2025-02-09
bb0d3403-ad46-4730-b9f5-ca26671a66ec,B257963512,TechWave Tablets Article,Electronics,Tablets,TechWave,461.65,2025-05-09
d3e81302-2f39-4af3-a280-5666c928cea0,B761329522,ReadMore Comics Sell,Books,Comics,ReadMore,30.51,2025-06-22
35ffb1f1-6c5b-420e-b516-371d9420e5ca,B203274109,SportElite Exercise Equipment Type,Sports,Exercise Equipment,SportElite,154.7,2024-11-16
4816e1aa-c256-46fc-a1bd-e92265176330,B208991359,StyleMax Accessories Find,Clothing,Accessories,StyleMax,107.51,2024-06-13
ca767ed3-06da-43f6-b5d0-759da243bc92,B194902133,SportElite Outdoor Gear Interest,Sports,Outdoor Gear,SportElite,31.11,2025-07-24
ec06858a-63a6-4510-8e16-1bc0a856dc10,B608936232,DigitalMax Tablets School,Electronics,Tablets,DigitalMax,217.93,2025-01-08
43059ec0-4717-4e4f-ae47-98601bee531c,B932166594,DigitalMax Tablets Tv,Electronics,Tablets,DigitalMax,1249.39,2023-12-17
67367678-eeb3-4429-9d97-1fee96660a6d,B675853611,SmartTech Smartphones Set,Electronics,Smartphones,SmartTech,929.98,2024-01-01
eee79ca5-5234-4813-b9ae-35bf61cfae63,B696927376,BookWorks Comics Where,Books,Comics,BookWorks,41.16,2024-02-17
9a076553-3fc4-4e4f-a749-819080802bb1,B323345200,BookHouse Educational Across,Books,Educational,BookHouse,12.36,2023-11-09
6d1ff5bd-ffb9-41ad-af9c-4001e1378278,B941549820,ElectroCore Headphones We,Electronics,Headphones,ElectroCore,314.78,2024-11-28
d9d08255-545d-4be0-8f7c-68a7eb394a0f,B297507871,ModernLiving Home Decor Popular,Home & Kitchen,Home Decor,ModernLiving,202.11,2023-04-17
15b395d9-9d6c-409e-a100-a9cf7e7d9355,B992652729,CozySpace Kitchen Appliances School,Home & Kitchen,Kitchen Appliances,CozySpace,384.11,2024-05-20
637592b1-02f3-4b06-9023-2ee2dddcb1cb,B906007114,StoryCraft Educational Like,Books,Educational,StoryCraft,23.0,2025-05-28
afdca492-e048-498a-9739-f0256d94178b,B593931430,StyleMax Accessories Describe,Clothing,Accessories,StyleMax,47.59,2024-12-24
4a029372-add0-4bf3-8627-2fcb8ac23805,B112184992,ActiveGear Water Sports Probably,Sports,Water Sports,ActiveGear,101.79,2025-04-18
6045e28e-758e-44f1-9697-682841d12a4c,B813977944,PowerFit Sports Apparel Reach,Sports,Sports Apparel,PowerFit,50.37,2024-07-18
41eb51aa-4d40-405e-80b4-271c4417b882,B854320679,ElectroCore Laptops Save,Electronics,Laptops,ElectroCore,1368.79,2024-02-19
033f62e6-f102-45b5-86df-cf7b51452a5b,B194952259,ModernLiving Storage Very,Home & Kitchen,Storage,ModernLiving,376.81,2025-06-04
291d268d-00e2-4468-8742-7fec947e5430,B832214650,PageTurner Fiction Interview,Books,Fiction,PageTurner,40.89,2023-07-04
144301f2-9d0c-48fb-91d8-3a1744ee7aa6,B336946513,TrendWear Women Clothing Upon,Clothing,Women Clothing,TrendWear,156.02,2023-12-13
44067401-51c2-4be9-86ff-461c22b25651,B215358719,ElectroCore Smartphones Become,Electronics,Smartphones,ElectroCore,275.47,2022-10-28
73ebf964-215c-4811-9407-42200f2a6693,B530948539,SportsPro Exercise Equipment Note,Sports,Exercise Equipment,SportsPro,314.91,2024-02-02
d006c79b-f3b5-4b9c-8b99-3b54a1afe3c7,B392174443,UrbanStyle Accessories In,Clothing,Accessories,UrbanStyle,186.87,2023-03-15
ef562fbc-bfa6-42a6-bb41-f59961dd014b,B343118141,DigitalMax Smartphones Nature,Electronics,Smartphones,DigitalMax,366.65,2024-12-19
0386f30f-ce2b-42fd-ae59-ebf8417cfc5b,B814987021,ModernLiving Kitchen Appliances Federal,Home & Kitchen,Kitchen Appliances,ModernLiving,258.53,2023-07-30
1b003ef7-4213-4d3e-a1a7-fd44e5b3377b,B672818823,StoryCraft Non-Fiction Better,Books,Non-Fiction,StoryCraft,37.4,2024-11-03
fa71c47f-0ae5-4abc-8d55-4ee8e253ca6a,B685721107,CozySpace Furniture Old,Home & Kitchen,Furniture,CozySpace,480.72,2023-12-30
f6d2800f-8126-47bb-876a-cceb68cb5b60,B176406146,HomePro Furniture Near,Home & Kitchen,Furniture,HomePro,520.61,2024-02-12
a9555bfa-1acd-4863-9138-d2b485c894c0,B140477098,ReadMore Comics Sometimes,Books,Comics,ReadMore,10.73,2025-05-15
2ac4bd8f-794d-4c9e-a2c9-1530edfea63a,B211378694,HomePro Storage Collection,Home & Kitchen,Storage,HomePro,247.47,2022-10-07
3ee3917f-fe11-4e13-9b89-ba4031395643,B811801457,CozySpace Storage Ahead,Home & Kitchen,Storage,CozySpace,398.72,2024-12-17
fc35b05d-259e-467d-a93a-0904876dd0a3,B804543412,SmartTech Smartphones Person,Electronics,Smartphones,SmartTech,1350.96,2023-10-07
ca936712-0da2-4ea1-9fa1-7342428056c5,B668693231,FashionPro Men Clothing Effort,Clothing,Men Clothing,FashionPro,147.03,2023-12-17
d2ba0f61-80ac-4f88-9b22-2618d850202f,B534004656,BookWorks Children Books She,Books,Children Books,BookWorks,41.89,2024-06-18
eb0cad66-cc24-4e2a-b1e6-b30cc0e0c5fe,B746630665,TechWave Smartphones Mouth,Electronics,Smartphones,TechWave,83.34,2023-02-19
587f5e8e-4371-42a1-a103-027655beaed9,B926468012,HomePro Kitchen Appliances Sign,Home & Kitchen,Kitchen Appliances,HomePro,129.94,2022-12-03
320fec8f-b7de-47a8-8653-94c7abdeb946,B694334595,ActiveGear Sports Apparel Thought,Sports,Sports Apparel,ActiveGear,119.23,2024-04-02
aea35cd4-e320-42df-904e-7534a3b6ee93,B442793673,FashionPro Men Clothing Event,Clothing,Men Clothing,FashionPro,61.41,2025-05-01
af2769d2-69d5-4c4b-8b82-17d7ca58a413,B707173372,PageTurner Fiction Movement,Books,Fiction,PageTurner,44.42,2024-03-04
ca1b8b03-cb2d-41b6-b3a8-8130556d67cb,B207040611,TechWave Tablets Candidate,Electronics,Tablets,TechWave,327.98,2022-11-14
d3b4c492-667a-4681-b3f7-0ff73e04a0c9,B185724841,SportsPro Team Sports Something,Sports,Team Sports,SportsPro,143.09,2025-06-08
41510034-8b66-446c-97e3-8094a87b2b6b,B949024504,BookWorks Fiction Yeah,Books,Fiction,BookWorks,26.33,2023-03-13
6b96c43b-06ac-450d-a8b8-f45fca7082c8,B725955807,StyleMax Women Clothing List,Clothing,Women Clothing,StyleMax,175.23,2023-12-07
f667c023-384c-4f76-ab56-822641ce9154,B598141520,SmartTech Laptops Page,Electronics,Laptops,SmartTech,1011.79,2022-09-09
4af4c601-91df-4aa8-a09a-9fa36f3b9bc6,B696619707,TechWave Laptops Long,Electronics,Laptops,TechWave,1209.43,2024-02-09
7ed74dd5-b77c-4cfe-be4c-e99adcaad3d4,B228023421,TechPro Headphones Eat,Electronics,Headphones,TechPro,220.47,2025-02-20
ed313866-e4f2-4ed5-a3ca-e48ea8671850,B440498339,ActiveGear Team Sports Others,Sports,Team Sports,ActiveGear,71.95,2025-05-03
751c7af0-f072-42b0-9bda-2034b4f6d6ab,B328843118,BookHouse Fiction Reduce,Books,Fiction,BookHouse,43.88,2024-12-07
ea46098f-89ee-4666-8ee6-e11e3331e1b9,B627056373,StoryCraft Comics Three,Books,Comics,StoryCraft,22.08,2025-03-14
375b425e-6e60-4b1d-8c57-1a4505d7f4de,B177038394,BookHouse Non-Fiction East,Books,Non-Fiction,BookHouse,16.84,2024-02-27
5c72e70a-8f1e-4311-9467-7a4ae946a022,B423910823,ElectroCore Smartphones Firm,Electronics,Smartphones,ElectroCore,931.63,2023-11-17
0bb7628b-87ab-4ac3-b827-d43ab697c89d,B940157239,TechPro Tablets Reflect,Electronics,Tablets,TechPro,876.95,2025-02-06
5f8c1471-c6ca-4124-aa96-1540a7e39283,B788714643,KitchenMaster Kitchen Appliances Remember,Home & Kitchen,Kitchen Appliances,KitchenMaster,101.23,2023-04-06
37d8a0fb-dcef-4d65-b206-55ca63b2ac8b,B181749503,HomePro Bedding Send,Home & Kitchen,Bedding,HomePro,429.47,2024-04-09
4d61bb63-34c7-4b67-a5f7-6fc990cb9054,B455941387,DigitalMax Headphones Nature,Electronics,Headphones,DigitalMax,100.81,2023-09-20
8f12ffc1-c98d-44dc-b50a-430d29566342,B517187417,FitMax Team Sports Book,Sports,Team Sports,FitMax,45.24,2024-01-23
598d23d2-e56b-4218-979e-8acb97980149,B461996126,ActiveGear Sports Apparel Name,Sports,Sports Apparel,ActiveGear,83.54,2025-02-21
d3effe65-7d63-4ea5-b778-5b4c96da5cbd,B894132650,ModernLiving Kitchen Appliances Data,Home & Kitchen,Kitchen Appliances,ModernLiving,195.39,2024-03-15
0726390f-7035-478b-95d7-a6483250e88c,B779674908,DigitalMax Smartphones Look,Electronics,Smartphones,DigitalMax,560.84,2023-01-31
7bcc9c5b-20a0-4c18-b9b3-f64769ff8974,B726796234,PageTurner Fiction Choice,Books,Fiction,PageTurner,28.08,2024-06-23
43193020-7de1-46cb-8bcc-8f07c147dce6,B664478772,PowerFit Sports Apparel Them,Sports,Sports Apparel,PowerFit,367.66,2024-06-02
5e5505df-e209-4a48-aad3-6660d7f7f717,B749086625,ModernLiving Home Decor Beat,Home & Kitchen,Home Decor,ModernLiving,178.01,2023-01-22
b807c6c3-7f2b-47cc-9a97-7f788c7983d6,B162657456,FitMax Water Sports Assume,Sports,Water Sports,FitMax,31.64,2024-06-22
5bb1abc0-ac48-45ef-847c-d10164d9be75,B564592940,SmartTech Cameras View,Electronics,Cameras,SmartTech,690.84,2023-03-22
aa97f5f3-9f32-4490-9e91-c455d057024b,B490908237,StoryCraft Non-Fiction Maybe,Books,Non-Fiction,StoryCraft,36.8,2023-07-31
010b478f-66ec-47ce-a1b8-2d4d45cc9f35,B581309963,KitchenMaster Kitchen Appliances Like,Home & Kitchen,Kitchen Appliances,KitchenMaster,387.23,2022-12-31
36b51cb4-ae2f-4482-b291-e9a00c58720d,B518454667,DigitalMax Tablets Hope,Electronics,Tablets,DigitalMax,621.21,2025-07-18
d9f3a8f2-d552-4c02-8957-567ccbd7df73,B127799533,ComfortHome Home Decor Never,Home & Kitchen,Home Decor,ComfortHome,164.29,2024-05-18
b695571a-42e3-4c0a-903c-830e54f43a0a,B812252506,TechPro Tablets Per,Electronics,Tablets,TechPro,88.18,2025-01-16
18c322e4-9bf4-4a2f-b050-74e56b979e49,B338888536,HomePro Bedding Natural,Home & Kitchen,Bedding,HomePro,15.0,2024-05-06
c1057f1d-2f46-402f-8f64-ceaf70de02e9,B293308552,PageTurner Comics Try,Books,Comics,PageTurner,17.65,2023-10-15
4f5c3cdf-a456-4f32-b8d8-34b45bd02783,B105527740,SportsPro Team Sports Pattern,Sports,Team Sports,SportsPro,21.3,2024-10-14
5b5bcc5b-227f-4dd6-b9b8-a345560bf8c3,B743713656,BookHouse Children Books Provide,Books,Children Books,BookHouse,10.18,2024-06-19
906fa5fa-06ca-4763-8dd6-03124de34714,B245573193,ModernLiving Furniture Less,Home & Kitchen,Furniture,ModernLiving,327.34,2025-08-06
bf4da4e4-546e-47f5-a54b-8f2f425f8d45,B280926067,ElectroCore Tablets Word,Electronics,Tablets,ElectroCore,308.46,2024-09-30
533f1834-df43-4cb9-a1a6-4eaf9e0e932d,B951201964,SmartTech Smartphones Sign,Electronics,Smartphones,SmartTech,997.91,2024-06-09
30d51bf4-8e51-4dff-a64b-2b17b92e6465,B692935478,FashionPro Women Clothing Than,Clothing,Women Clothing,FashionPro,49.8,2023-05-11
df67fd6e-4456-418b-bad0-a681a1b16521,B404844433,FashionPro Accessories Charge,Clothing,Accessories,FashionPro,18.1,2024-10-25
4651ebd2-e61e-4173-a763-2ed6345330a8,B267014814,ComfortHome Home Decor Care,Home & Kitchen,Home Decor,ComfortHome,321.29,2024-09-23
f16eeb22-b17d-46b6-a667-df25a2e3d53f,B739408398,CozySpace Storage Seek,Home & Kitchen,Storage,CozySpace,186.73,2024-08-12
3a671560-c8e8-4c49-b9d1-24aa2432d346,B141890667,TechPro Headphones Carry,Electronics,Headphones,TechPro,1096.28,2025-08-30
574254b0-fb95-4d77-9d3b-f250579f55aa,B749978386,SportElite Sports Apparel Must,Sports,Sports Apparel,SportElite,324.96,2024-11-30
098d843c-5195-4aca-ba0a-c1b5d07f0f20,B856484459,StyleMax Kids Clothing Buy,Clothing,Kids Clothing,StyleMax,42.13,2025-08-14
601c5a25-df30-4780-b1ea-212f1faeb967,B986956564,StyleMax Kids Clothing Difference,Clothing,Kids Clothing,StyleMax,215.45,2024-08-08
e44cf64a-9436-44b2-b447-6c3baf2e5cdc,B937270243,ComfortHome Kitchen Appliances Material,Home & Kitchen,Kitchen Appliances,ComfortHome,566.88,2022-10-21
74f4ff71-fe47-40e9-a898-361269dad9e8,B735707426,UrbanStyle Women Clothing Skin,Clothing,Women Clothing,UrbanStyle,45.84,2023-05-02
3bc02a7f-7cc1-445d-9bc7-21d09e211559,B226336657,SmartTech Tablets Yet,Electronics,Tablets,SmartTech,968.35,2025-01-16
9fd4688a-e0b1-44a2-a8b4-3831d6eaa5b5,B143953474,CozySpace Home Decor Hope,Home & Kitchen,Home Decor,CozySpace,364.09,2023-03-04
e60de707-5643-4b59-a325-d712076d52c1,B131364696,ReadMore Comics Play,Books,Comics,ReadMore,12.72,2024-05-27
d6667848-5369-4ca3-8ef4-45977542ba43,B125479496,SportsPro Exercise Equipment Break,Sports,Exercise Equipment,SportsPro,360.08,2023-03-07
